"BBL","Address","Zip Code","Year Built","Total Units","Residential Units","Rent Stabilized Units","Latest sale price","Sales (12/02/2021 - 10/31/2024)","Marshal Evictions (12/02/2021 - 12/01/2024)","HPD Problems (12/02/2021 - 11/30/2024)","HPD Violations (12/02/2021 - 12/01/2024)","DOB Complaints (12/02/2021 - 12/01/2024)","DOB Violations (12/02/2021 - 12/01/2024)","ECB Violations (12/02/2021 - 12/01/2024)","DOB Permit Applications (12/02/2021 - 12/02/2024)","DOB Permit Issuances (12/02/2021 - 12/02/2024)","Litigations against landlords (12/02/2021 - 11/30/2024)","Housing Court Cases (12/02/2021 - 12/02/2024)"
"2022800053","459 East 135th Street","10454","1931","10","10","10","1110000","0","2","42","51","0","2","0","0","0","1","0"
"2023010043","353 East 138th Street","10454","1931","10","8","5","1133275","0","0","8","16","1","1","0","0","0","0","0"
"2023150012","317 Alexander Avenue","10454","1931","9","7","5","0","0","0","14","22","0","1","0","0","0","0","0"
"2023010006","340 East 139th Street","10454","1931","10","10","9","775000","0","0","15","23","0","0","0","0","0","0","0"
"2023010040","361 East 138th Street","10454","1931","11","9","9","1100675","0","1","20","27","0","0","0","0","0","0","0"
"2023010041","359 East 138th Street","10454","1931","15","13","13","1750000","0","0","46","64","0","0","0","0","0","0","3"
"2022680014","522 East 142nd Street","10454","1915","20","20","20","3500000","1","0","32","28","1","0","0","0","0","1","9"
"2022900153","467 East 145th Street","10454","1991","2","2","0","785000","2","0","0","0","0","0","0","0","0","0","0"
"2022890140","476 East 145th Street","10454","1990","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022890152","415 Brook Avenue","10454","1994","2","2","0","537000","0","0","0","0","0","0","0","0","0","0","0"
"2022890148","423 Brook Avenue","10454","1994","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022890150","419 Brook Avenue","10454","1994","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022890145","429 Brook Avenue","10454","1994","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2022890142","480 East 145th Street","10454","1990","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022680016","528 East 142nd Street","10454","1915","30","30","30","2181690","0","1","144","167","4","1","7","0","0","1","13"
"2022900001","401 East 145th Street","10454","1910","10","8","0","0","0","0","3","7","0","3","0","0","0","0","0"
"2022860024","426 East 142nd Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023010007","342 East 139th Street","10454","1931","16","16","0","4000","0","0","37","38","1","4","1","0","0","1","5"
"2023010011","352 East 139th Street","10454","1931","11","11","10","1312500","0","0","10","16","1","2","1","0","0","0","0"
"2023020054","349 East 139th Street","10454","1901","3","3","0","779000","1","0","0","3","1","0","0","0","0","0","0"
"2023010109","350 East 139th Street","10454","2002","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023010044","351 East 138th Street","10454","1931","11","9","9","1500500","0","0","4","13","3","0","1","0","0","0","0"
"2023010042","357 East 138th Street","10454","1931","11","10","8","2000000","0","0","11","6","1","4","1","0","0","0","0"
"2023010031","387 East 138th Street","10454","1931","12","10","2","2975000","1","0","25","38","0","0","0","0","0","2","0"
"2023010008","346 East 139th Street","10454","2002","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023010046","347 East 138th Street","10454","1931","11","10","8","499800","0","0","3","8","0","13","0","0","0","0","0"
"2023010032","383 East 138th Street","10454","1931","10","9","0","0","0","0","1","14","0","0","0","0","0","0","0"
"2023010028","237 Willis Avenue","10454","1931","11","8","4","3860000","0","0","208","280","20","6","7","0","0","3","0"
"2023010026","243 Willis Avenue","10454","1931","9","8","8","801000","0","0","14","27","0","0","0","0","0","0","0"
"2023010023","386 East 139th Street","10454","1905","19","18","18","1430000","0","0","185","267","6","5","3","0","0","3","7"
"2023010033","381 East 138th Street","10454","1931","9","7","8","0","1","0","0","3","0","5","0","0","0","0","0"
"2022900161","451 East 145th Street","10454","1991","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022900163","447 East 145th Street","10454","1991","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022890013","416 East 145th Street","10454","1907","2","1","0","1750000","1","0","0","0","1","3","1","0","0","0","0"
"2022890016","426 East 145th Street","10454","1990","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022900110","420 East 146th Street","10454","1905","71","71","0","0","0","1","364","173","21","1","1","0","0","3","14"
"2022870002","356 Willis Avenue","10454","2015","8","7","7","200000","0","0","1","2","0","0","0","0","0","0","0"
"2022870184","413 East 142nd Street","10454","2000","3","3","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2022860021","420 East 142nd Street","10454","1910","1","1","0","825000","0","0","0","0","0","0","0","0","0","0","0"
"2022860022","422 East 142nd Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022860108","421 East 141st Street","10454","1910","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022900164","445 East 145th Street","10454","1991","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022860106","425 East 141st Street","10454","1910","2","2","0","809000","0","0","0","3","0","0","0","0","0","0","0"
"2022860019","416 East 142nd Street","10454","1910","1","1","0","960000","4","0","1","0","4","0","0","0","0","0","0"
"2022860025","428 East 142nd Street","10454","1910","2","2","0","421933","0","0","0","0","0","0","0","0","0","0","0"
"2022860104","429 East 141st Street","10454","1910","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2022860112","413 East 141st Street","10454","2005","2","2","0","947000","1","0","0","0","0","0","0","0","0","0","0"
"2022870185","411 East 142nd Street","10454","2000","3","3","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2022870006","368 Willis Avenue","10454","1910","4","2","0","1140000","1","0","1","1","1","0","1","0","0","0","0"
"2022870004","364 Willis Avenue","10454","1931","4","3","0","495000","0","0","1","0","1","0","0","0","0","0","0"
"2022860117","401 East 141st Street","10454","1931","1","1","0","55470","0","0","0","0","0","0","0","0","0","0","0"
"2022870111","412 East 143rd Street","10454","2000","3","3","0","1010000","1","0","0","4","0","0","0","0","0","0","0"
"2022860023","424 East 142nd Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022850110","416 East 141st Street","10454","2002","2","2","0","330000","0","0","0","0","0","0","0","0","0","0","0"
"2025620090","699 East 133rd Street","10454","1901","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620018","690 East 134th Street","10454","1920","2","2","0","315000","0","0","0","0","0","0","0","0","0","0","0"
"2025610018","696 East 133rd Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022610045","147 Bruckner Boulevard","10454","1925","15","12","12","2645000","0","0","134","117","6","0","3","0","0","2","3"
"2025460097","580 East 134th Street","10454","1910","2","2","0","371000","0","0","0","0","0","0","0","0","0","0","0"
"2025460096","578 East 134th Street","10454","1920","4","4","0","0","0","0","0","5","0","2","0","0","0","0","0"
"2022860114","409 East 141st Street","10454","1910","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022870003","362 Willis Avenue","10454","1931","3","2","0","620000","0","0","0","3","0","6","1","0","0","0","0"
"2022870110","410 East 143rd Street","10454","2000","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2022870186","409 East 142nd Street","10454","2000","3","3","0","0","0","0","1","9","0","0","0","0","0","0","0"
"2022870005","366 Willis Avenue","10454","1931","4","3","0","0","0","0","0","2","2","0","1","0","0","0","0"
"2022860013","404 East 142nd Street","10454","1910","1","1","0","275600","0","0","0","7","0","0","0","0","0","0","0"
"2025710024","672 Saint Marys Street","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550100","601 Beech Terrace","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023090012","23 Bruckner Boulevard","10454","2016","130","130","130","150000","0","2","28","15","14","0","1","1","0","1","26"
"2023187501","2490 3rd Avenue","10454","2018","29","28","20","0","0","1","2","4","0","2","0","0","0","0","2"
"2022630075","499 East 135th Street","10454","2000","2","2","0","375000","0","0","0","0","0","0","0","0","0","0","0"
"2022600018","148 Bruckner Boulevard","10454","1920","10","8","8","0","2","0","14","17","10","1","1","0","0","0","0"
"2025620092","695 East 133rd Street","10454","1901","2","2","0","0","1","0","0","7","0","0","0","0","0","0","0"
"2022600010","138 Bruckner Boulevard","10454","2023","450","448","0","35000000","1","0","34","20","33","13","25","9","2","1","0"
"2022850004","308 Willis Avenue","10454","1931","11","10","8","742500","0","0","16","42","0","0","0","0","0","0","0"
"2022850012","420 East 141st Street","10454","1994","3","3","0","0","0","0","5","4","0","0","0","0","0","0","0"
"2022850003","306 Willis Avenue","10454","1931","11","10","8","588750","1","0","0","9","2","2","0","0","0","0","0"
"2022850112","422 East 141st Street","10454","1994","3","3","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2022850111","412 East 141st Street","10454","2002","2","2","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2022850009","404 East 141st Street","10454","1903","21","21","15","7508641","0","0","5","23","0","0","0","0","0","0","3"
"2022640005","198 Brown Place","10454","1900","22","22","0","29500000","0","0","49","53","0","1","0","0","0","1","8"
"2022630067","179 Brook Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022630070","173 Brook Avenue","10454","2000","2","2","0","865000","0","0","0","2","0","0","0","0","0","0","0"
"2025710025","674 Saint Marys Street","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550115","596 Saint Marys Street","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025540029","640 Saint Marys Street","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550111","579 Beech Terrace","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025540030","642 Saint Marys Street","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550035","590 Beech Terrace","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550105","591 Beech Terrace","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022630079","166 Brown Place","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022630074","165 Brook Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022630019","180 Brook Avenue","10454","1956","1255","1255","0","0","0","0","1","0","3","7","1","0","0","0","39"
"2022800010","402 East 136th Street","10454","1910","23","20","16","2000000","0","0","54","138","3","0","0","0","0","0","3"
"2023010050","339 East 138th Street","10454","1931","11","10","6","902867","0","0","26","39","2","1","1","0","0","0","0"
"2023010045","349 East 138th Street","10454","1931","14","13","12","948000","0","0","0","1","0","0","0","0","0","0","2"
"2023010051","337 East 138th Street","10454","1931","5","4","0","410000","0","0","4","4","2","1","1","0","0","0","0"
"2025550139","600 Beech Terrace","10454","1999","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2025550121","608 Saint Marys Street","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550113","592 Saint Marys Street","10454","2000","2","2","0","755000","0","0","0","1","0","0","0","0","0","0","0"
"2025540032","646 Saint Marys Street","10454","1999","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2025540035","650 Saint Marys Street","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025710026","676 Saint Marys Street","10454","1999","2","2","0","750000","0","0","0","0","0","0","0","0","0","0","0"
"2025550104","593 Beech Terrace","10454","2000","2","2","0","727000","0","0","0","0","0","0","0","3","2","0","0"
"2022640014","197 Brook Avenue","10454","1909","17","16","0","29500000","0","0","14","20","0","0","0","0","0","0","10"
"2022850133","474 East 141st Street","10454","1994","3","3","0","705000","0","0","0","5","0","0","0","0","0","0","0"
"2025540042","365 Cypress Avenue","10454","1999","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550013","592 Oak Terrace","10454","1925","32","32","32","0","0","1","39","62","4","3","4","0","0","1","16"
"2025540026","358 Beekman Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025550126","603 Oak Terrace","10454","2000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025540041","367 Cypress Avenue","10454","1999","2","2","0","954000","1","0","0","0","0","0","0","0","0","0","0"
"2025560001","571 East 141st Street","10454","1920","15","12","11","0","0","0","24","22","2","3","6","0","0","0","2"
"2022610037","544 East 134th Street","10454","1920","8","8","0","225000","0","0","0","7","0","0","0","0","0","0","0"
"2023090024","139 Alexander Avenue","10454","2018","8","7","7","0","0","0","2","0","0","0","0","0","0","0","0"
"2022810001","206 Willis Avenue","10454","1931","9","8","8","1000000","0","1","52","115","0","0","0","0","4","1","0"
"2023110001","188 Lincoln Avenue","10454","1964","1022","1022","0","0","0","2","0","0","35","10","3","0","0","0","84"
"2023010049","341 East 138th Street","10454","1931","11","10","10","0","0","0","8","2","0","0","0","0","0","0","0"
"2023010052","333 East 138th Street","10454","1931","9","8","8","900000","0","0","23","29","0","5","0","0","0","0","0"
"2023140015","275 East 138th Street","10454","2016","58","56","56","0","0","0","3","4","1","1","0","1","0","1","1"
"2023090022","308 East 134th Street","10454","2018","8","8","8","0","0","0","0","1","0","0","0","0","0","0","0"
"2023090023","141 Alexander Avenue","10454","2018","8","7","7","0","0","0","0","3","0","0","0","0","0","0","0"
"2023090020","East 134th Street","10454","2021","22","22","22","2050000","0","0","4","7","0","0","0","0","6","0","0"
"2023140064","310 East 140th Street","10454","1899","3","3","0","0","0","0","0","3","0","0","0","0","0","0","0"
"2023140087","285 East 139th Street","10454","1915","4","4","0","7508641","0","0","0","8","0","0","0","0","0","0","0"
"2023140088","283 East 139th Street","10454","1915","4","4","0","7508641","0","0","0","6","0","0","0","0","0","0","0"
"2023140086","287 East 139th Street","10454","1915","4","4","0","795000","0","0","0","2","0","0","0","0","0","0","0"
"2025660001","232 Cypress Avenue","10454","1905","21","20","20","0","1","2","65","127","3","1","2","0","0","0","5"
"2025520045","637 East 139th Street","10454","1998","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025660003","674 East 138th Street","10454","1915","16","16","15","0","0","0","124","129","1","1","1","0","0","4","12"
"2025670007","262 Cypress Avenue","10454","1931","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025660005","678 East 138th Street","10454","1915","16","16","12","1","0","0","5","10","2","0","0","0","0","0","8"
"2025670006","260 Cypress Avenue","10454","1931","2","1","0","401500","0","0","0","0","0","1","0","0","0","0","0"
"2025510044","651 East 138th Street","10454","1915","18","17","19","0","0","0","0","9","0","2","0","0","0","0","3"
"2025520151","623 East 139th Street","10454","1998","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023150011","320 East 141st Street","10454","1910","16","15","17","0","0","0","8","22","1","0","1","0","0","0","6"
"2023150010","318 East 141st Street","10454","2006","8","8","8","0","0","0","21","46","0","0","0","0","0","0","0"
"2025730033","331 Concord Avenue","10454","1910","3","3","0","0","1","1","0","3","0","0","0","0","0","0","0"
"2022980104","226 Alexander Avenue","10454","1931","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022980040","175 Willis Avenue","10454","1961","709","709","0","0","0","0","0","0","16","5","4","0","0","0","57"
"2022810003","210 Willis Avenue","10454","1931","10","8","0","0","0","0","2","4","0","0","0","0","0","0","0"
"2023010047","343 East 138th Street","10454","1931","11","10","8","1000000","0","0","4","27","0","0","0","0","0","0","0"
"2023010108","348 East 139th Street","10454","2002","2","2","0","625000","0","0","0","0","0","0","0","0","0","0","0"
"2023010005","338 East 139th Street","10454","2008","8","8","8","499000","0","0","4","13","0","0","0","0","0","0","0"
"2023020055","347 East 139th Street","10454","1901","3","3","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2023140049","2582 3rd Avenue","10454","1910","3","2","0","2400000","0","0","0","1","0","0","0","0","0","0","0"
"2023140065","312 East 140th Street","10454","1899","2","2","0","280000","0","0","1","6","3","2","0","0","0","1","0"
"2023030001","302 Alexander Avenue","10454","1901","1","1","0","0","1","0","0","0","1","1","0","0","3","0","0"
"2023140067","297 Alexander Avenue","10454","1899","3","3","0","450000","0","0","6","7","5","0","8","0","6","0","0"
"2023140052","2592 3rd Avenue","10454","1931","3","2","0","0","0","0","1","0","0","1","0","0","0","0","0"
"2023140053","2594 3rd Avenue","10454","1931","3","2","0","0","0","0","9","9","0","0","0","0","0","0","0"
"2023140047","2576 3rd Avenue","10454","1931","4","2","0","1900000","1","0","0","0","0","4","0","0","0","0","0"
"2023140071","291 Alexander Avenue","10454","1899","1","1","0","270000","0","0","0","0","0","0","0","0","0","0","0"
"2025520146","633 East 139th Street","10454","1998","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025520132","630 East 140th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023150107","308 East 141st Street","10454","2005","3","3","0","0","1","0","0","6","0","0","0","0","0","0","0"
"2023150041","333 Alexander Avenue","10454","1915","7","6","7","0","0","0","0","0","1","0","0","0","0","0","0"
"2025730008","334 Jackson Avenue","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025730032","333 Concord Avenue","10454","1910","2","2","0","338000","0","0","0","0","0","0","0","0","0","0","0"
"2025730003","324 Jackson Avenue","10454","1910","2","1","0","349000","0","0","0","0","0","0","0","0","0","0","0"
"2025730001","320 Jackson Avenue","10454","1910","1","1","0","0","1","0","0","3","0","0","0","0","0","0","0"
"2025730028","341 Concord Avenue","10454","1910","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2025730037","323 Concord Avenue","10454","1910","3","3","0","530000","0","0","0","7","0","0","0","0","0","0","0"
"2025720001","324 Powers Avenue","10454","1920","60","60","59","0","0","2","32","21","5","0","0","0","3","1","19"
"2025680060","700 East 141st Street","10454","1927","34","34","28","1","0","1","21","25","1","0","0","0","0","0","14"
"2025680073","691 East 140th Street","10454","2006","22","21","21","4305000","0","0","7","2","4","0","1","0","0","0","0"
"2025680006","288 Cypress Avenue","10454","2000","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2023150014","313 Alexander Avenue","10454","0","4","4","4","0","0","0","0","1","0","0","0","0","5","0","0"
"2023150003","2610 3rd Avenue","10454","1931","4","3","0","2075000","0","0","0","3","0","2","0","0","0","0","0"
"2025730029","339 Concord Avenue","10454","1910","3","3","0","525000","0","0","22","16","1","0","0","0","0","1","0"
"2025730038","321 Concord Avenue","10454","1901","3","2","0","925000","1","0","0","0","0","0","0","0","0","0","0"
"2025660055","758 East 138th Street","10454","1910","3","1","0","739000","2","0","0","0","0","0","0","0","0","0","0"
"2025900102","759 East 138th Street","10454","1905","115","114","115","0","0","0","243","464","18","8","6","0","0","9","62"
"2025680054","676 East 141st Street","10454","1920","43","43","43","0","0","0","63","63","7","1","1","0","0","2","20"
"2025680051","666 East 141st Street","10454","1920","36","33","31","0","0","0","14","17","1","2","0","0","0","0","15"
"2025680045","298 Cypress Avenue","10454","1920","50","50","50","0","0","3","38","37","0","5","0","0","4","1","23"
"2025680181","296 Cypress Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025680180","294 Cypress Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025660026","699 East 137th Street","10454","1931","21","21","22","0","0","1","46","110","0","0","0","0","0","0","15"
"2025660025","703 East 137th Street","10454","1931","21","21","23","0","0","2","11","4","0","1","0","0","0","0","14"
"2025680041","679 East 139th Street","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025660010","690 East 138th Street","10454","1920","34","34","34","0","0","2","57","50","3","0","0","0","0","2","28"
"2025680002","282 Cypress Avenue","10454","2000","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2025680003","284 Cypress Avenue","10454","2000","2","2","0","775000","1","0","0","0","1","0","0","0","0","0","0"
"2025680008","292 Cypress Avenue","10454","2000","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025680039","683 East 139th Street","10454","2000","2","2","0","10","1","0","0","0","0","0","0","0","0","0","0"
"2025550136","594 Beech Terrace","10454","1999","2","2","0","0","1","0","11","6","0","0","0","0","0","0","0"
"2022680018","532 East 142nd Street","10454","2015","14","14","15","0","0","0","18","16","0","0","0","0","0","0","5"
"2022687501","345 Saint Anns Avenue","10454","2019","179","177","0","0","0","0","130","55","0","0","1","0","0","4","62"
"2023070030","363 East 145th Street","10454","2021","8","8","0","10","1","0","0","1","1","0","0","0","4","0","0"
"2022660113","534 East 139th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025680076","683 East 140th Street","10454","1920","75","75","66","0","0","3","238","322","2","0","2","0","0","4","27"
"2025680057","688 East 141st Street","10454","1920","33","32","31","0","0","3","63","36","7","3","0","0","0","1","12"
"2023170015","129 Lincoln Avenue","10454","1928","2","1","0","0","0","0","0","0","0","6","0","0","0","0","0"
"2023170013","133 Lincoln Avenue","10454","1940","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2023090001","112 Lincoln Avenue","10454","1920","77","75","0","0","0","2","8","17","13","1","3","0","0","0","18"
"2023170043","143 Lincoln Avenue","10454","1910","31","29","29","10000","1","0","16","39","0","1","0","0","0","0","0"
"2023150009","314 East 141st Street","10454","2005","3","3","0","615000","0","0","0","4","0","0","0","0","0","0","0"
"2023150016","309 Alexander Avenue","10454","1931","12","12","11","1700000","0","1","45","54","3","0","1","0","0","0","4"
"2023157501","305 East 140th Street","10454","1904","13","11","0","0","0","0","0","2","0","4","4","1","1","0","0"
"2023150013","315 Alexander Avenue","10454","1931","9","9","10","2225000","0","0","24","27","1","0","0","0","0","1","0"
"2023150108","310 East 141st Street","10454","2005","3","3","0","574000","0","0","0","6","0","0","0","0","0","0","0"
"2023150109","312 East 141st Street","10454","2005","3","3","0","607000","0","0","0","6","0","0","0","1","1","0","0"
"2025560002","350 Saint Anns Avenue","10454","1985","191","191","190","64000000","0","0","113","89","8","4","2","0","0","3","23"
"2022670055","281 Saint Anns Avenue","10454","1931","11","10","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2022660018","528 East 139th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022660115","538 East 139th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022660012","524 East 139th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022660039","527 East 138th Street","10454","1915","16","14","12","0","0","0","11","6","0","0","0","0","0","0","1"
"2022660035","533 East 138th Street","10454","1931","4","3","0","0","0","0","1","4","0","0","0","0","0","0","0"
"2022660116","540 East 139th Street","10454","1998","1","1","0","420000","0","0","0","0","1","0","0","0","0","0","0"
"2022670113","300 Brook Avenue","10454","2002","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2022660028","535 East 138th Street","10454","1931","8","6","6","0","0","1","3","5","1","0","0","0","0","0","0"
"2022660112","532 East 139th Street","10454","1998","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023070031","361 East 145th Street","10454","2007","3","3","0","670000","0","0","0","4","0","0","0","0","0","0","0"
"2025460140","124 Saint Anns Avenue","10454","1915","17","13","12","3000000","1","0","12","27","8","2","4","0","5","1","1"
"2022660117","542 East 139th Street","10454","1998","1","1","0","680000","0","0","0","0","0","0","0","0","0","0","0"
"2022670075","513 East 139th Street","10454","2005","3","3","3","0","0","0","0","7","0","0","0","0","0","0","0"
"2022660008","510 East 139th Street","10454","1905","16","16","16","8242380","0","0","5","25","1","1","2","0","0","0","6"
"2022650035","530 East 138th Street","10454","1906","42","40","40","17900000","0","3","194","215","2","0","0","0","0","6","42"
"2022650037","534 East 138th Street","10454","1906","42","40","40","17900000","0","2","174","152","11","0","1","0","0","2","26"
"2022650031","522 East 138th Street","10454","1906","29","27","25","0","0","0","2","29","0","1","0","0","0","0","0"
"2022850048","507 East 140th Street","10454","1931","31","31","31","0","0","0","27","39","0","0","0","0","0","1","3"
"2022670003","282 Brook Avenue","10454","1906","15","15","0","0","0","0","28","21","0","0","0","0","0","0","4"
"2022660010","518 East 139th Street","10454","1915","17","17","17","8242380","0","0","28","14","1","1","2","0","0","0","7"
"2022840062","281 Brook Avenue","10454","1904","60","59","59","1","0","2","47","41","1","0","0","0","0","1","18"
"2022670002","278 Brook Avenue","10454","1906","15","15","0","0","0","1","34","13","1","0","1","0","0","1","4"
"2022670001","511 East 139th Street","10454","2005","3","3","0","539672","0","0","0","7","0","0","0","0","0","0","0"
"2022660001","250 Brook Avenue","10454","1915","15","12","12","0","0","0","61","70","0","0","0","0","0","0","2"
"2022660005","260 Brook Avenue","10454","1915","30","25","24","5000000","0","0","100","100","2","2","2","0","0","1","5"
"2022660002","513 East 138th Street","10454","1915","13","12","12","0","0","0","6","15","1","0","1","0","0","0","1"
"2022660041","523 East 138th Street","10454","1915","16","14","12","0","0","2","0","3","0","0","0","0","0","0","4"
"2022850155","491 East 140th Street","10454","1994","3","3","0","0","0","0","0","7","0","0","0","0","0","0","0"
"2022870007","370 Willis Avenue","10454","1931","4","2","0","777838","0","0","0","2","1","18","1","0","2","0","0"
"2023060009","355 East 143rd Street","10454","1955","235","234","0","0","0","0","0","0","4","2","3","0","0","0","9"
"2025460094","574 East 134th Street","10454","1910","1","1","0","247000","0","0","0","0","0","0","0","0","0","0","0"
"2025640005","674 East 136th Street","10454","1926","49","43","40","78000","0","2","97","79","2","1","0","0","0","1","17"
"2025460095","576 East 134th Street","10454","1910","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022967502","136 Alexander Avenue","10454","2015","6","5","5","0","0","0","0","2","0","0","0","0","0","0","0"
"2022800071","419 East 135th Street","10454","1901","3","2","0","483668","0","0","0","0","19","5","17","0","22","0","0"
"2022800070","421 East 135th Street","10454","1901","3","3","0","0","0","3","1","0","0","0","0","0","0","0","0"
"2022870008","372 Willis Avenue","10454","1931","9","8","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2023070029","367 East 145th Street","10454","1901","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023070028","369 East 145th Street","10454","1901","1","1","0","0","0","0","0","0","2","5","1","0","0","0","0"
"2023090029","129 Alexander Avenue","10454","1931","10","9","9","0","0","1","0","2","1","0","1","0","0","0","0"
"2022960102","128 Alexander Avenue","10454","1915","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2023090030","33 Bruckner Boulevard","10454","1931","9","8","0","1600000","0","0","0","6","1","6","0","0","0","0","0"
"2022960057","39 Bruckner Boulevard","10454","1915","10","8","0","900000","0","0","19","45","2","0","1","0","0","0","0"
"2022960010","346 East 134th Street","10454","1905","11","11","0","0","0","0","36","14","4","0","0","0","0","0","1"
"2022960005","134 Alexander Avenue","10454","1915","4","4","4","0","0","0","0","1","0","0","0","0","0","0","0"
"2022960001","126 Alexander Avenue","10454","1915","9","8","0","1875000","0","0","4","10","0","0","0","0","0","0","0"
"2022960007","340 East 134th Street","10454","1915","3","3","0","0","1","1","40","59","0","0","0","0","0","9","0"
"2022960003","130 Alexander Avenue","10454","1915","4","3","0","0","0","0","1","4","0","0","0","0","0","0","0"
"2022960048","57 Bruckner Boulevard","10454","1915","4","3","0","0","1","0","0","3","0","1","0","0","0","0","0"
"2022960013","352 East 134th Street","10454","1901","3","3","0","866666","0","0","0","3","0","0","0","0","0","0","0"
"2022960012","350 East 134th Street","10454","1901","8","8","8","866666","0","0","1","4","0","0","0","0","0","0","0"
